AC,Account,Manager,Date,CRBM
Developed,KSBF20020002,AKO,2009-10-31,-0.025098
Developed,KSBF20020002,AKO,2009-11-30,0.015364
Developed,KSBF20020002,AKO,2009-12-31,0.047979
Developed,KSBF20020002,AKO,2010-01-31,-0.042241
Developed,KSBF20020002,AKO,2010-02-28,0.005751
Developed,KSBF20020002,AKO,2010-03-31,0.062858
Developed,KSBF20020002,AKO,2010-04-30,-0.025818
Developed,KSBF20020002,AKO,2010-05-31,-0.066145
Developed,KSBF20020002,AKO,2010-06-30,-0.02773
Developed,KSBF20020002,AKO,2010-07-31,0.057251
Developed,KSBF20020002,AKO,2010-08-31,-0.022331
Developed,KSBF20020002,AKO,2010-09-30,0.047999
Developed,KSBF20020002,AKO,2010-10-31,0.030128
Developed,KSBF20020002,AKO,2010-11-30,-0.0386
Developed,KSBF20020002,AKO,2010-12-31,0.052108
Developed,KSBF20020002,AKO,2011-01-31,0.020128
Developed,KSBF20020002,AKO,2011-02-28,0.018737
Developed,KSBF20020002,AKO,2011-03-31,-0.023884
Developed,KSBF20020002,AKO,2011-04-30,0.029832
Developed,KSBF20020002,AKO,2011-05-31,-0.02476
Developed,KSBF20020002,AKO,2011-06-30,-0.015956
Developed,KSBF20020002,AKO,2011-07-31,-0.044358
Developed,KSBF20020002,AKO,2011-08-31,-0.09904
Developed,KSBF20020002,AKO,2011-09-30,-0.042846
Developed,KSBF20020002,AKO,2011-10-31,0.079146
Developed,KSBF20020002,AKO,2011-11-30,-0.014899
Developed,KSBF20020002,AKO,2011-12-31,0.01035
Developed,KSBF20020002,AKO,2012-01-31,0.029908
Developed,KSBF20020002,AKO,2012-02-29,0.03828
Developed,KSBF20020002,AKO,2012-03-31,-0.008181
Developed,KSBF20020002,AKO,2012-04-30,-0.030652
Developed,KSBF20020002,AKO,2012-05-31,-0.072506
Developed,KSBF20020002,AKO,2012-06-30,0.052998
Developed,KSBF20020002,AKO,2012-07-31,0.028028
Developed,KSBF20020002,AKO,2012-08-31,0.020156
Developed,KSBF20020002,AKO,2012-09-30,0.00832
Developed,KSBF20020002,AKO,2012-10-31,0.010786
Developed,KSBF20020002,AKO,2012-11-30,0.022268
Developed,KSBF20020002,AKO,2012-12-31,0.012733
Developed,KSBF20020002,AKO,2013-01-31,0.052318
Developed,KSBF20020002,AKO,2013-02-28,0.002989
Developed,KSBF20020002,AKO,2013-03-31,0.005083
Developed,KSBF20020002,AKO,2013-04-30,0.013583
Developed,KSBF20020002,AKO,2013-05-31,0.017126
Developed,KSBF20020002,AKO,2013-06-30,-0.054146
Developed,KSBF20020002,AKO,2013-07-31,0.054982
Developed,KSBF20020002,AKO,2013-08-31,-0.018376
Developed,KSBF20020002,AKO,2013-09-30,0.036419
Developed,KSBF20020002,AKO,2013-10-31,0.043776
Developed,KSBF20020002,AKO,2013-11-30,0.003864
Developed,KSBF20020002,AKO,2013-12-31,0.007475
Developed,KSBF20020002,AKO,2014-01-31,-0.026786
Developed,KSBF20020002,AKO,2014-02-28,0.044306
Developed,KSBF20020002,AKO,2014-03-31,-0.009189
Developed,KSBF20020002,AKO,2014-04-30,0.015359
Developed,KSBF20020002,AKO,2014-05-31,0.014896
Developed,KSBF20020002,AKO,2014-06-30,-0.009837
Developed,KSBF20020002,AKO,2014-07-31,-0.01673
Developed,KSBF20020002,AKO,2014-08-31,0.016204
Developed,KSBF20020002,AKO,2014-09-30,0.000339
Developed,KSBF20020002,AKO,2014-10-31,-0.018617
Developed,KSBF20020002,AKO,2014-11-30,0.033382
Developed,KSBF20020002,AKO,2014-12-31,-0.02569
Developed,KSBF20020002,AKO,2015-01-31,0.03554
Developed,KSBF20020002,AKO,2015-02-28,0.059083
Developed,KSBF20020002,AKO,2015-03-31,0.008545
Developed,KSBF20020002,AKO,2015-04-30,-0.001843
Developed,KSBF20020002,AKO,2015-05-31,-0.001356
Developed,KSBF20020002,AKO,2015-06-30,-0.052499
Developed,KSBF20020002,AKO,2015-07-31,0.044771
Developed,KSBF20020002,AKO,2015-08-31,-0.079376
Developed,KSBF20020002,AKO,2015-09-30,-0.041851
Developed,KSBF20020002,AKO,2015-10-31,0.073244
Developed,KSBF20020002,AKO,2015-11-30,0.015639
Developed,KSBF20020002,AKO,2015-12-31,-0.041225
Developed,KSBF20020002,AKO,2016-01-31,-0.048495
Developed,KSBF20020002,AKO,2016-02-29,-0.024307
Developed,KSBF20020002,AKO,2016-03-31,0.011366
Developed,KSBF20020002,AKO,2016-04-30,0.011527
Developed,KSBF20020002,AKO,2016-05-31,0.009757
Developed,KSBF20020002,AKO,2016-06-30,-0.01662
Developed,KSBF20020002,AKO,2016-07-31,0.034849
Developed,KSBF20020002,AKO,2016-08-31,0.007908
Developed,KSBF20020002,AKO,2016-09-30,0.002662
Developed,KSBF20020002,AKO,2016-10-31,0.005644
Developed,KSBF20020002,AKO,2016-11-30,-0.009047
Developed,KSBF20020002,AKO,2016-12-31,0.060623
Developed,KSBF20020002,AKO,2017-01-31,-0.007077
Developed,KSBF20020002,AKO,2017-02-28,0.024489
Developed,KSBF20020002,AKO,2017-03-31,0.032001
Developed,KSBF20020002,AKO,2017-04-30,0.007517
Developed,KSBF20020002,AKO,2017-05-31,0.019429
Developed,KSBF20020002,AKO,2017-06-30,-0.0243
Developed,KSBF20020002,AKO,2017-07-31,0.003761
Developed,KSBF20020002,AKO,2017-08-31,-0.003572
Developed,KSBF20020002,AKO,2017-09-30,0.027089
Developed,KSBF20020002,AKO,2017-10-31,0.018483
Developed,KSBF20020002,AKO,2017-11-30,-0.018073
Developed,KSBF20020002,AKO,2017-12-31,0.007704
Developed,KSBF20020002,AKO,2018-01-31,0.010415
Developed,KSBF20020002,AKO,2018-02-28,-0.040752
Developed,KSBF20020002,AKO,2018-03-31,-0.022125
Developed,KSBF20020002,AKO,2018-04-30,0.045204
Developed,KSBF20020002,AKO,2018-05-31,-0.017863
Developed,KSBF20020002,AKO,2018-06-30,-0.002452
Developed,KSBF20020002,AKO,2018-07-31,0.033504
Developed,KSBF20020002,AKO,2018-08-31,-0.032
Developed,KSBF20020002,AKO,2018-09-30,0.006102
Developed,KSBF20020002,AKO,2018-10-31,-0.049053
Developed,KSBF20020002,AKO,2018-11-30,-0.006502
Developed,KSBF20020002,AKO,2018-12-31,-0.052866
Developed,KSBF20020002,AKO,2019-01-31,0.050773
Developed,KSBF20020002,AKO,2019-02-28,0.03356
Developed,KSBF20020002,AKO,2019-03-31,0.017523
Developed,KSBF20020002,AKO,2019-04-30,0.034161
Developed,KSBF20020002,AKO,2019-05-31,-0.051772
Developed,KSBF20020002,AKO,2019-06-30,0.044826
Developed,KSBF20020002,AKO,2019-07-31,0.005548
Developed,KSBF20020002,AKO,2019-08-31,-0.021407
Developed,KSBF20020002,AKO,2019-09-30,0.030672
Developed,KSBF20020002,AKO,2019-10-31,0.000498
Developed,KSBF20020002,AKO,2019-11-30,0.01881
Developed,KSBF20020002,AKO,2019-12-31,0.015285
Developed,KSBF20020002,AKO,2020-01-31,-0.017664
Developed,KSBF20020002,AKO,2020-02-29,-0.085029
Developed,KSBF20020002,AKO,2020-03-31,-0.129618
Developed,KSBF20020002,AKO,2020-04-30,0.044983
Developed,KSBF20020002,AKO,2020-05-31,0.029754
Developed,KSBF20020002,AKO,2020-06-30,0.032671
Developed,KSBF20020002,AKO,2020-07-31,-0.019902
Developed,KSBF20020002,AKO,2020-08-31,0.019779
Developed,KSBF20020002,AKO,2020-09-30,-0.012059
Developed,KSBF20020002,AKO,2020-10-31,-0.058085
Developed,KSBF20020002,AKO,2020-11-30,0.139744
Developed,KSBF20020002,AKO,2020-12-31,0.017997
Developed,KSBF20020002,AKO,2021-01-31,-0.011745
Developed,KSBF10022002,Stockbridge,1995-01-31,0.0
Developed,KSBF10022002,Stockbridge,1995-02-28,0.0
Developed,KSBF10022002,Stockbridge,1995-03-31,0.0
Developed,KSBF10022002,Stockbridge,1995-04-30,0.0
Developed,KSBF10022002,Stockbridge,1995-05-31,0.0
Developed,KSBF10022002,Stockbridge,1995-06-30,0.039409799999999995
Developed,KSBF10022002,Stockbridge,1995-07-31,0.04291815
Developed,KSBF10022002,Stockbridge,1995-08-31,0.00207385
Developed,KSBF10022002,Stockbridge,1995-09-30,0.0411046
Developed,KSBF10022002,Stockbridge,1995-10-31,-0.0043044500000000005
Developed,KSBF10022002,Stockbridge,1995-11-30,0.03734925
Developed,KSBF10022002,Stockbridge,1995-12-31,0.00689605
Developed,KSBF10022002,Stockbridge,1996-01-31,0.0276849
Developed,KSBF10022002,Stockbridge,1996-02-29,0.01985785
Developed,KSBF10022002,Stockbridge,1996-03-31,0.0028670999999999996
Developed,KSBF10022002,Stockbridge,1996-04-30,0.02981385
Developed,KSBF10022002,Stockbridge,1996-05-31,0.034772849999999994
Developed,KSBF10022002,Stockbridge,1996-06-30,-0.005585049999999999
Developed,KSBF10022002,Stockbridge,1996-07-31,-0.0620027
Developed,KSBF10022002,Stockbridge,1996-08-31,0.028921799999999998
Developed,KSBF10022002,Stockbridge,1996-09-30,0.06700445
Developed,KSBF10022002,Stockbridge,1996-10-31,0.0009670999999999999
Developed,KSBF10022002,Stockbridge,1996-11-30,0.066899
Developed,KSBF10022002,Stockbridge,1996-12-31,-0.01521045
Developed,KSBF10022002,Stockbridge,1997-01-31,0.062406449999999995
Developed,KSBF10022002,Stockbridge,1997-02-28,-0.011256549999999999
Developed,KSBF10022002,Stockbridge,1997-03-31,-0.052886499999999996
Developed,KSBF10022002,Stockbridge,1997-04-30,0.0566143
Developed,KSBF10022002,Stockbridge,1997-05-31,0.07452085
Developed,KSBF10022002,Stockbridge,1997-06-30,0.0374528
Developed,KSBF10022002,Stockbridge,1997-07-31,0.08056285
Developed,KSBF10022002,Stockbridge,1997-08-31,-0.0478154
Developed,KSBF10022002,Stockbridge,1997-09-30,0.0496888
Developed,KSBF10022002,Stockbridge,1997-10-31,-0.037448050000000004
Developed,KSBF10022002,Stockbridge,1997-11-30,0.03380765
Developed,KSBF10022002,Stockbridge,1997-12-31,0.0096007
Developed,KSBF10022002,Stockbridge,1998-01-31,0.024440649999999998
Developed,KSBF10022002,Stockbridge,1998-02-28,0.07256385
Developed,KSBF10022002,Stockbridge,1998-03-31,0.03800285
Developed,KSBF10022002,Stockbridge,1998-04-30,0.012428849999999998
Developed,KSBF10022002,Stockbridge,1998-05-31,-0.030911099999999997
Developed,KSBF10022002,Stockbridge,1998-06-30,0.05382795
Developed,KSBF10022002,Stockbridge,1998-07-31,-0.01279555
Developed,KSBF10022002,Stockbridge,1998-08-31,-0.1488973
Developed,KSBF10022002,Stockbridge,1998-09-30,0.07471844999999999
Developed,KSBF10022002,Stockbridge,1998-10-31,0.07424249999999999
Developed,KSBF10022002,Stockbridge,1998-11-30,0.07236530000000001
Developed,KSBF10022002,Stockbridge,1998-12-31,0.08565295
Developed,KSBF10022002,Stockbridge,1999-01-31,0.05480835
Developed,KSBF10022002,Stockbridge,1999-02-28,-0.046607949999999995
Developed,KSBF10022002,Stockbridge,1999-03-31,0.0488566
Developed,KSBF10022002,Stockbridge,1999-04-30,0.00692265
Developed,KSBF10022002,Stockbridge,1999-05-31,-0.0269173
Developed,KSBF10022002,Stockbridge,1999-06-30,0.06528115
Developed,KSBF10022002,Stockbridge,1999-07-31,-0.03017485
Developed,KSBF10022002,Stockbridge,1999-08-31,0.01180185
Developed,KSBF10022002,Stockbridge,1999-09-30,-0.0173945
Developed,KSBF10022002,Stockbridge,1999-10-31,0.06842089999999999
Developed,KSBF10022002,Stockbridge,1999-11-30,0.05450625
Developed,KSBF10022002,Stockbridge,1999-12-31,0.1034626
Developed,KSBF10022002,Stockbridge,2000-01-31,-0.04199285
Developed,KSBF10022002,Stockbridge,2000-02-29,0.0593237
Developed,KSBF10022002,Stockbridge,2000-03-31,0.05372344999999999
Developed,KSBF10022002,Stockbridge,2000-04-30,-0.0488699
Developed,KSBF10022002,Stockbridge,2000-05-31,-0.05026165
Developed,KSBF10022002,Stockbridge,2000-06-30,0.0753369
Developed,KSBF10022002,Stockbridge,2000-07-31,-0.04251819999999999
Developed,KSBF10022002,Stockbridge,2000-08-31,0.08693354999999998
Developed,KSBF10022002,Stockbridge,2000-09-30,-0.0870086
Developed,KSBF10022002,Stockbridge,2000-10-31,-0.0471998
Developed,KSBF10022002,Stockbridge,2000-11-30,-0.14220739999999998
Developed,KSBF10022002,Stockbridge,2000-12-31,-0.02439125
Developed,KSBF10022002,Stockbridge,2001-01-31,0.06641545
Developed,KSBF10022002,Stockbridge,2001-02-28,-0.15908794999999998
Developed,KSBF10022002,Stockbridge,2001-03-31,-0.1021402
Developed,KSBF10022002,Stockbridge,2001-04-30,0.11985865
Developed,KSBF10022002,Stockbridge,2001-05-31,-0.0113221
Developed,KSBF10022002,Stockbridge,2001-06-30,-0.01831505
Developed,KSBF10022002,Stockbridge,2001-07-31,-0.02774475
Developed,KSBF10022002,Stockbridge,2001-08-31,-0.07649969999999999
Developed,KSBF10022002,Stockbridge,2001-09-30,-0.0987506
Developed,KSBF10022002,Stockbridge,2001-10-31,0.052438099999999994
Developed,KSBF10022002,Stockbridge,2001-11-30,0.0904685
Developed,KSBF10022002,Stockbridge,2001-12-31,0.0021317999999999997
Developed,KSBF10022002,Stockbridge,2002-01-31,-0.01794455
Developed,KSBF10022002,Stockbridge,2002-02-28,-0.04090795
Developed,KSBF10022002,Stockbridge,2002-03-31,0.036125649999999995
Developed,KSBF10022002,Stockbridge,2002-04-30,-0.07360599999999999
Developed,KSBF10022002,Stockbridge,2002-05-31,-0.02537925
Developed,KSBF10022002,Stockbridge,2002-06-30,-0.0873392
Developed,KSBF10022002,Stockbridge,2002-07-31,-0.058700499999999996
Developed,KSBF10022002,Stockbridge,2002-08-31,0.00263625
Developed,KSBF10022002,Stockbridge,2002-09-30,-0.0966872
Developed,KSBF10022002,Stockbridge,2002-10-31,0.08464405
Developed,KSBF10022002,Stockbridge,2002-11-30,0.054225999999999996
Developed,KSBF10022002,Stockbridge,2002-12-31,-0.06561745
Developed,KSBF10022002,Stockbridge,2003-01-31,-0.023230349999999997
Developed,KSBF10022002,Stockbridge,2003-02-28,-0.005709499999999999
Developed,KSBF10022002,Stockbridge,2003-03-31,0.0174705
Developed,KSBF10022002,Stockbridge,2003-04-30,0.07147419999999999
Developed,KSBF10022002,Stockbridge,2003-05-31,0.05122685
Developed,KSBF10022002,Stockbridge,2003-06-30,0.0134235
Developed,KSBF10022002,Stockbridge,2003-07-31,0.026978099999999998
Developed,KSBF10022002,Stockbridge,2003-08-31,0.0255987
Developed,KSBF10022002,Stockbridge,2003-09-30,-0.0112024
Developed,KSBF10022002,Stockbridge,2003-10-31,0.05546195
Developed,KSBF10022002,Stockbridge,2003-11-30,0.011508299999999999
Developed,KSBF10022002,Stockbridge,2003-12-31,0.030681199999999995
Developed,KSBF10022002,Stockbridge,2004-01-31,0.02168185
Developed,KSBF10022002,Stockbridge,2004-02-29,0.0054567999999999995
Developed,KSBF10022002,Stockbridge,2004-03-31,-0.0159581
Developed,KSBF10022002,Stockbridge,2004-04-30,-0.013910849999999999
Developed,KSBF10022002,Stockbridge,2004-05-31,0.0177935
Developed,KSBF10022002,Stockbridge,2004-06-30,0.013356999999999999
Developed,KSBF10022002,Stockbridge,2004-07-31,-0.05631315
Developed,KSBF10022002,Stockbridge,2004-08-31,-0.0059546
Developed,KSBF10022002,Stockbridge,2004-09-30,0.01244785
Developed,KSBF10022002,Stockbridge,2004-10-31,0.01549735
Developed,KSBF10022002,Stockbridge,2004-11-30,0.036626299999999994
Developed,KSBF10022002,Stockbridge,2004-12-31,0.03690085
Developed,KSBF10022002,Stockbridge,2005-01-31,-0.0326553
Developed,KSBF10022002,Stockbridge,2005-02-28,0.01035595
Developed,KSBF10022002,Stockbridge,2005-03-31,-0.01890785
Developed,KSBF10022002,Stockbridge,2005-04-30,-0.0216999
Developed,KSBF10022002,Stockbridge,2005-05-31,0.0476786
Developed,KSBF10022002,Stockbridge,2005-06-30,-0.00064315
Developed,KSBF10022002,Stockbridge,2005-07-31,0.0481593
Developed,KSBF10022002,Stockbridge,2005-08-31,-0.01235475
Developed,KSBF10022002,Stockbridge,2005-09-30,0.004640749999999999
Developed,KSBF10022002,Stockbridge,2005-10-31,-0.011519699999999999
Developed,KSBF10022002,Stockbridge,2005-11-30,0.042046049999999995
Developed,KSBF10022002,Stockbridge,2005-12-31,-0.00290415
Developed,KSBF10022002,Stockbridge,2006-01-31,0.02316575
Developed,KSBF10022002,Stockbridge,2006-02-28,-0.0019133000000000002
Developed,KSBF10022002,Stockbridge,2006-03-31,0.016981249999999996
Developed,KSBF10022002,Stockbridge,2006-04-30,-0.0014402
Developed,KSBF10022002,Stockbridge,2006-05-31,-0.03555565
Developed,KSBF10022002,Stockbridge,2006-06-30,-0.00337535
Developed,KSBF10022002,Stockbridge,2006-07-31,-0.0208145
Developed,KSBF10022002,Stockbridge,2006-08-31,0.02948325
Developed,KSBF10022002,Stockbridge,2006-09-30,0.024435899999999997
Developed,KSBF10022002,Stockbridge,2006-10-31,0.035715250000000004
Developed,KSBF10022002,Stockbridge,2006-11-30,0.019123499999999998
Developed,KSBF10022002,Stockbridge,2006-12-31,0.00268945
Developed,KSBF10022002,Stockbridge,2007-01-31,0.0238412
Developed,KSBF10022002,Stockbridge,2007-02-28,-0.016669649999999998
Developed,KSBF10022002,Stockbridge,2007-03-31,0.005400749999999999
Developed,KSBF10022002,Stockbridge,2007-04-30,0.043067299999999996
Developed,KSBF10022002,Stockbridge,2007-05-31,0.034906799999999995
Developed,KSBF10022002,Stockbridge,2007-06-30,-0.013453899999999998
Developed,KSBF10022002,Stockbridge,2007-07-31,-0.017828649999999998
Developed,KSBF10022002,Stockbridge,2007-08-31,0.0158517
Developed,KSBF10022002,Stockbridge,2007-09-30,0.038761899999999995
Developed,KSBF10022002,Stockbridge,2007-10-31,0.033172099999999996
Developed,KSBF10022002,Stockbridge,2007-11-30,-0.036453400000000004
Developed,KSBF10022002,Stockbridge,2007-12-31,-0.0027492999999999997
Developed,KSBF10022002,Stockbridge,2008-01-31,-0.07514974999999999
Developed,KSBF10022002,Stockbridge,2008-02-29,-0.019988
Developed,KSBF10022002,Stockbridge,2008-03-31,-0.00577505
Developed,KSBF10022002,Stockbridge,2008-04-30,0.049755299999999995
Developed,KSBF10022002,Stockbridge,2008-05-31,0.036304249999999996
Developed,KSBF10022002,Stockbridge,2008-06-30,-0.06745095
Developed,KSBF10022002,Stockbridge,2008-07-31,-0.015123049999999999
Developed,KSBF10022002,Stockbridge,2008-08-31,0.0112518
Developed,KSBF10022002,Stockbridge,2008-09-30,-0.10987509999999999
Developed,KSBF10022002,Stockbridge,2008-10-31,-0.17035305
Developed,KSBF10022002,Stockbridge,2008-11-30,-0.07846905
Developed,KSBF10022002,Stockbridge,2008-12-31,0.0196099
Developed,KSBF10022002,Stockbridge,2009-01-31,-0.04767195
Developed,KSBF10022002,Stockbridge,2009-02-28,-0.07346254999999999
Developed,KSBF10022002,Stockbridge,2009-03-31,0.0847647
Developed,KSBF10022002,Stockbridge,2009-04-30,0.09484135
Developed,KSBF10022002,Stockbridge,2009-05-31,0.0462726
Developed,KSBF10022002,Stockbridge,2009-06-30,0.01209255
Developed,KSBF10022002,Stockbridge,2009-07-31,0.0679041
Developed,KSBF10022002,Stockbridge,2009-08-31,0.018879349999999996
Developed,KSBF10022002,Stockbridge,2009-09-30,0.04204984999999999
Developed,KSBF10022002,Stockbridge,2009-10-31,-0.0169974
Developed,KSBF10022002,Stockbridge,2009-11-30,0.056171599999999995
Developed,KSBF10022002,Stockbridge,2009-12-31,0.0330372
Developed,KSBF10022002,Stockbridge,2010-01-31,-0.04153684999999999
Developed,KSBF10022002,Stockbridge,2010-02-28,0.0332595
Developed,KSBF10022002,Stockbridge,2010-03-31,0.05644805
Developed,KSBF10022002,Stockbridge,2010-04-30,0.012861099999999999
Developed,KSBF10022002,Stockbridge,2010-05-31,-0.0717554
Developed,KSBF10022002,Stockbridge,2010-06-30,-0.0532532
Developed,KSBF10022002,Stockbridge,2010-07-31,0.06731794999999999
Developed,KSBF10022002,Stockbridge,2010-08-31,-0.0463885
Developed,KSBF10022002,Stockbridge,2010-09-30,0.10375519999999999
Developed,KSBF10022002,Stockbridge,2010-10-31,0.04500435
Developed,KSBF10022002,Stockbridge,2010-11-30,0.013478599999999999
Developed,KSBF10022002,Stockbridge,2010-12-31,0.05394955
Developed,KSBF10022002,Stockbridge,2011-01-31,0.021707499999999998
Developed,KSBF10022002,Stockbridge,2011-02-28,0.03310465
Developed,KSBF10022002,Stockbridge,2011-03-31,0.0040318
Developed,KSBF10022002,Stockbridge,2011-04-30,0.0320226
Developed,KSBF10022002,Stockbridge,2011-05-31,-0.0110599
Developed,KSBF10022002,Stockbridge,2011-06-30,-0.0142139
Developed,KSBF10022002,Stockbridge,2011-07-31,-0.01185315
Developed,KSBF10022002,Stockbridge,2011-08-31,-0.052705049999999996
Developed,KSBF10022002,Stockbridge,2011-09-30,-0.0731044
Developed,KSBF10022002,Stockbridge,2011-10-31,0.1077813
Developed,KSBF10022002,Stockbridge,2011-11-30,-0.0004788
Developed,KSBF10022002,Stockbridge,2011-12-31,-0.0029848999999999995
Developed,KSBF10022002,Stockbridge,2012-01-31,0.057844549999999995
Developed,KSBF10022002,Stockbridge,2012-02-29,0.04433935
Developed,KSBF10022002,Stockbridge,2012-03-31,0.0303164
Developed,KSBF10022002,Stockbridge,2012-04-30,-0.002565
Developed,KSBF10022002,Stockbridge,2012-05-31,-0.061455499999999996
Developed,KSBF10022002,Stockbridge,2012-06-30,0.02755
Developed,KSBF10022002,Stockbridge,2012-07-31,0.01048895
Developed,KSBF10022002,Stockbridge,2012-08-31,0.0261934
Developed,KSBF10022002,Stockbridge,2012-09-30,0.019374299999999997
Developed,KSBF10022002,Stockbridge,2012-10-31,-0.02786635
Developed,KSBF10022002,Stockbridge,2012-11-30,0.015257949999999998
Developed,KSBF10022002,Stockbridge,2012-12-31,0.0018306499999999999
Developed,KSBF10022002,Stockbridge,2013-01-31,0.0423643
Developed,KSBF10022002,Stockbridge,2013-02-28,0.01168215
Developed,KSBF10022002,Stockbridge,2013-03-31,0.03662725
Developed,KSBF10022002,Stockbridge,2013-04-30,0.01810035
Developed,KSBF10022002,Stockbridge,2013-05-31,0.01997375
Developed,KSBF10022002,Stockbridge,2013-06-30,-0.01694135
Developed,KSBF10022002,Stockbridge,2013-07-31,0.052079
Developed,KSBF10022002,Stockbridge,2013-08-31,-0.01646825
Developed,KSBF10022002,Stockbridge,2013-09-30,0.0442567
Developed,KSBF10022002,Stockbridge,2013-10-31,0.03997695
Developed,KSBF10022002,Stockbridge,2013-11-30,0.02778085
Developed,KSBF10022002,Stockbridge,2013-12-31,0.026503099999999998
Developed,KSBF10022002,Stockbridge,2014-01-31,-0.026217149999999998
Developed,KSBF10022002,Stockbridge,2014-02-28,0.04865045
Developed,KSBF10022002,Stockbridge,2014-03-31,-0.0107046
Developed,KSBF10022002,Stockbridge,2014-04-30,-0.0039035499999999996
Developed,KSBF10022002,Stockbridge,2014-05-31,0.0280212
Developed,KSBF10022002,Stockbridge,2014-06-30,0.0215783
Developed,KSBF10022002,Stockbridge,2014-07-31,-0.01796355
Developed,KSBF10022002,Stockbridge,2014-08-31,0.0442434
Developed,KSBF10022002,Stockbridge,2014-09-30,-0.016607900000000002
Developed,KSBF10022002,Stockbridge,2014-10-31,0.027514849999999997
Developed,KSBF10022002,Stockbridge,2014-11-30,0.028285299999999996
Developed,KSBF10022002,Stockbridge,2014-12-31,-0.0070850999999999996
Developed,KSBF10022002,Stockbridge,2015-01-31,-0.015093599999999999
Developed,KSBF10022002,Stockbridge,2015-02-28,0.06369844999999999
Developed,KSBF10022002,Stockbridge,2015-03-31,-0.0086982
Developed,KSBF10022002,Stockbridge,2015-04-30,0.00219545
Developed,KSBF10022002,Stockbridge,2015-05-31,0.015007149999999999
